Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
669502.txt	1	6.12	4.08	2.04	0.00	0.00	2.04	8.16	0.00	0.00	4.08	0.00	14.29	2.04	6.12	0.00	4.08	0.00	2.04	6.12	0.00	6.12	4.08	0.00	2.04	4.08	0.00	0.00	0.00	0.00	0.00
675516.txt	1	1.85	1.85	0.00	0.00	0.00	0.00	5.56	0.00	0.00	1.85	1.85	11.11	0.00	0.00	0.00	9.26	0.00	1.85	1.85	1.85	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00
67681.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	23.17	0.00	0.00	10.98	3.66	7.32	3.66	4.88	1.22	0.00	0.00	2.44	2.44	0.00	0.00	2.44	0.00	0.00	6.10	6.10	0.00	0.00	0.00	0.00
677352.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	3.57	0.00	1.79	0.00	1.79	0.00	1.79	7.14	1.79	0.00	5.36	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00
677415.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.82	0.00	1.47	0.00	7.35	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
678207.txt	1	3.23	0.00	3.23	0.00	0.00	3.23	3.23	0.00	0.00	0.00	0.00	6.45	0.00	3.23	0.00	0.00	3.23	0.00	3.23	0.00	3.23	0.00	0.00	3.23	3.23	0.00	0.00	0.00	0.00	0.00
68074.txt	1	6.25	6.25	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	6.25	0.00	0.00	3.12	3.12	0.00	0.00	12.50	3.12	3.12	9.38	3.12	0.00	3.12	0.00	0.00	0.00	0.00	0.00
68095.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.16	4.08	0.00	0.00	0.00	22.45	0.00	14.29	0.00	6.12	0.00	2.04	2.04	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
683058.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
683657.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.14	1.79	0.00	3.57	1.79	10.71	0.00	3.57	0.00	5.36	1.79	1.79	1.79	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68422.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	2.08	14.58	4.17	2.08	0.00	2.08	4.17	4.17	10.42	2.08	0.00	0.00	8.33	0.00	4.17	0.00	0.00	0.00	0.00	0.00
68423.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00	8.06	3.23	0.00	1.61	1.61	1.61	0.00	6.45	0.00	3.23	3.23	0.00	0.00	11.29	0.00	0.00	0.00	0.00	0.00
684819.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.84	0.00	0.00	3.92	1.96	3.92	1.96	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.92	0.00	0.00	0.00	0.00	0.00
684821.txt	1	2.70	1.35	1.35	0.00	1.35	0.00	2.70	0.00	0.00	2.70	0.00	6.76	1.35	2.70	0.00	0.00	2.70	0.00	1.35	0.00	1.35	0.00	0.00	0.00	0.00	4.05	0.00	0.00	0.00	0.00
685572.txt	1	6.57	4.38	2.19	0.73	0.00	1.46	9.49	0.00	0.00	5.11	0.00	8.03	1.46	1.46	1.46	2.92	0.00	3.65	7.30	0.00	3.65	1.46	0.73	2.92	2.19	2.92	0.73	0.73	0.00	0.00
68781.txt	1	15.69	1.96	13.73	9.80	0.00	1.96	17.65	5.88	0.00	3.92	1.96	3.92	0.00	0.00	1.96	0.00	0.00	1.96	9.80	0.00	3.92	1.96	0.00	3.92	1.96	5.88	0.00	0.00	0.00	0.00
689340.txt	1	3.28	0.00	3.28	0.00	0.00	3.28	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	1.64	0.00	11.48	0.00	0.00	11.48	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.00
693249.txt	1	0.98	0.98	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.98	0.98	9.80	0.98	2.94	0.00	2.94	2.94	1.96	11.76	0.00	7.84	1.96	0.98	1.96	9.80	0.00	0.00	0.00	0.00	0.00
695942.txt	1	1.92	0.00	1.92	0.00	0.00	0.00	5.77	0.00	0.00	0.00	0.00	9.62	1.92	1.92	3.85	3.85	0.00	3.85	1.92	1.92	0.00	1.92	0.00	0.00	7.69	0.00	1.92	0.00	0.00	0.00
699948.txt	1	2.50	0.00	2.50	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	2.50	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00
701513.txt	1	1.69	0.00	1.69	0.00	1.69	0.00	10.17	5.08	0.00	6.78	1.69	8.47	3.39	1.69	0.00	1.69	0.00	1.69	10.17	5.08	1.69	3.39	1.69	0.00	1.69	3.39	0.00	0.00	0.00	0.00
703971.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	27.27	0.00	0.00	10.91	10.91	5.45	0.00	0.00	0.00	0.00	0.00	5.45	3.64	3.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
704134.txt	1	8.70	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
70741.txt	1	10.53	6.58	3.95	1.32	2.63	0.00	3.95	0.00	0.00	0.00	0.00	5.26	0.00	1.32	1.32	2.63	0.00	2.63	7.89	2.63	2.63	2.63	1.32	1.32	0.00	0.00	0.00	0.00	0.00	1.32
709399.txt	1	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	2.78	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00
7125.txt	1	5.36	5.36	0.00	0.00	0.00	0.00	17.86	3.57	0.00	0.00	0.00	12.50	5.36	0.00	3.57	1.79	0.00	3.57	8.93	5.36	1.79	0.00	1.79	0.00	1.79	3.57	1.79	0.00	0.00	0.00
71275.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.23	0.00	0.00	2.41	2.41	15.66	0.00	3.61	2.41	4.82	0.00	4.82	3.61	0.00	0.00	0.00	3.61	0.00	2.41	0.00	0.00	0.00	0.00	0.00
71471.txt	1	8.97	1.28	7.69	2.56	0.00	0.00	15.38	3.85	0.00	3.85	0.00	6.41	0.00	2.56	1.28	1.28	1.28	0.00	14.10	0.00	0.00	7.69	0.00	6.41	3.85	0.00	2.56	0.00	0.00	0.00
71671.txt	1	5.77	5.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.54	1.92	7.69	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
717845.txt	1	16.00	12.00	4.00	0.00	4.00	0.00	8.00	0.00	0.00	8.00	0.00	16.00	4.00	0.00	8.00	0.00	4.00	4.00	20.00	0.00	8.00	4.00	8.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
71907.txt	1	9.86	4.23	5.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.45	1.41	2.82	0.00	2.82	0.00	1.41	12.68	1.41	2.82	7.04	0.00	1.41	5.63	1.41	0.00	0.00	0.00	0.00
72123.txt	1	12.24	0.00	8.16	0.00	0.00	0.00	4.08	0.00	0.00	0.00	0.00	12.24	0.00	8.16	0.00	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
722722.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.88	0.00	0.00	0.00	0.00	9.76	4.88	0.00	0.00	4.88	0.00	4.88	12.20	4.88	4.88	0.00	4.88	0.00	4.88	0.00	0.00	0.00	2.44	0.00
725345.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00
72646.txt	1	4.17	0.00	4.17	2.08	0.00	2.08	4.17	4.17	0.00	0.00	0.00	14.58	2.08	4.17	2.08	4.17	0.00	4.17	2.08	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72733.txt	1	2.56	2.56	0.00	0.00	0.00	0.00	5.13	0.00	0.00	2.56	0.00	7.69	0.00	0.00	0.00	0.00	5.13	2.56	7.69	0.00	0.00	5.13	0.00	2.56	2.56	0.00	0.00	0.00	0.00	0.00
728073.txt	1	3.70	3.70	0.00	0.00	0.00	0.00	7.41	3.70	0.00	0.93	0.00	7.41	1.85	0.00	1.85	0.93	2.78	0.00	8.33	3.70	1.85	3.70	0.93	0.00	2.78	1.85	0.93	3.70	0.00	0.00
72965.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.21	3.77	0.00	0.00	5.66	0.00	3.77	5.66	0.00	1.89	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
730432.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.80	1.96	0.00	9.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.92	1.96	1.96	0.00	1.96	0.00	1.96	7.84	0.00	5.88	0.00	0.00
733422.txt	1	3.70	0.00	3.70	0.00	0.00	3.70	7.41	0.00	0.00	0.00	0.00	16.67	1.85	1.85	5.56	3.70	0.00	7.41	5.56	0.00	0.00	1.85	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
73343.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	1.67	0.00	16.67	1.67	3.33	1.67	8.33	0.00	6.67	3.33	3.33	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00
737124.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.90	0.00	0.00	0.00	3.45	3.45	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
737333.txt	1	1.75	1.75	0.00	0.00	0.00	0.00	5.26	1.75	0.00	3.51	0.00	3.51	1.75	1.75	0.00	0.00	0.00	0.00	3.51	0.00	3.51	3.51	1.75	0.00	1.75	5.26	0.00	1.75	0.00	0.00
737641.txt	1	5.26	5.26	0.00	0.00	0.00	0.00	26.32	17.54	1.75	8.77	8.77	3.51	0.00	1.75	0.00	0.00	1.75	0.00	8.77	3.51	7.02	3.51	0.00	0.00	0.00	3.51	1.75	0.00	0.00	0.00
73942.txt	1	9.76	0.00	9.76	7.32	0.00	2.44	12.20	4.88	0.00	2.44	0.00	9.76	0.00	2.44	0.00	4.88	2.44	0.00	4.88	0.00	2.44	2.44	0.00	0.00	4.88	0.00	0.00	0.00	0.00	0.00
73964.txt	1	11.76	0.00	8.82	5.88	0.00	0.00	14.71	0.00	0.00	2.94	2.94	11.76	2.94	2.94	0.00	5.88	0.00	0.00	5.88	0.00	2.94	2.94	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
740762.txt	1	6.25	4.69	1.56	0.00	1.56	0.00	17.19	0.00	0.00	7.81	0.00	10.94	4.69	3.12	1.56	0.00	1.56	0.00	6.25	1.56	1.56	3.12	1.56	0.00	0.00	1.56	0.00	0.00	0.00	0.00
740919.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	9.30	2.33	4.65	0.00	2.33	0.00	2.33	2.33	0.00	2.33	0.00	0.00	0.00	4.65	2.33	4.65	0.00	0.00	0.00
741305.txt	1	1.49	1.49	0.00	0.00	0.00	0.00	5.97	0.00	0.00	0.00	1.49	2.99	1.49	0.00	0.00	1.49	0.00	0.00	1.49	0.00	0.00	1.49	0.00	0.00	1.49	2.99	0.00	5.97	0.00	0.00
741407.txt	1	7.69	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	2.56	2.56	0.00	2.56	0.00	2.56	17.95	2.56	7.69	7.69	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
74248.txt	1	1.79	0.00	1.79	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	3.57	5.36	0.00	0.00	3.57	0.00	1.79	3.57	0.00	0.00	0.00	0.00	0.00
74276.txt	1	2.08	0.00	2.08	0.00	0.00	0.00	6.25	2.08	0.00	0.00	0.00	16.67	4.17	0.00	2.08	4.17	4.17	4.17	6.25	0.00	0.00	4.17	0.00	2.08	4.17	0.00	0.00	0.00	0.00	0.00
743361.txt	1	12.82	10.26	2.56	0.00	0.00	2.56	7.69	2.56	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	2.56	0.00	12.82	7.69	2.56	5.13	0.00	2.56	2.56	2.56	7.69	0.00	0.00	0.00
743839.txt	1	3.45	0.00	3.45	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	3.45	3.45	0.00	0.00	0.00	0.00	0.00	6.90	0.00	0.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
74491.txt	1	1.61	1.61	0.00	0.00	0.00	0.00	12.90	3.23	0.00	3.23	0.00	4.84	0.00	0.00	3.23	1.61	0.00	3.23	4.84	3.23	0.00	1.61	1.61	0.00	0.00	0.00	0.00	3.23	0.00	0.00
746365.txt	1	3.23	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.13	0.00	6.45	0.00	9.68	0.00	9.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00
750946.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.38	6.25	0.00	3.12	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.38	6.25	0.00	3.12	0.00	0.00	3.12	3.12	0.00	0.00	0.00	0.00
750971.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
756795.txt	1	1.82	1.82	0.00	0.00	0.00	0.00	10.91	0.00	0.00	0.00	0.00	5.45	0.00	5.45	0.00	0.00	0.00	0.00	7.27	1.82	0.00	5.45	0.00	0.00	3.64	1.82	0.00	0.00	0.00	0.00
75735.txt	1	11.63	4.65	6.98	4.65	0.00	0.00	9.30	4.65	0.00	4.65	0.00	13.95	2.33	0.00	2.33	6.98	2.33	6.98	11.63	0.00	0.00	4.65	0.00	6.98	4.65	0.00	0.00	2.33	0.00	2.33
761211.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	12.16	0.00	0.00	0.00	0.00	5.41	0.00	4.05	0.00	1.35	0.00	1.35	1.35	0.00	0.00	1.35	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00
762468.txt	1	2.00	2.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	6.00	4.00	0.00	0.00	4.00	0.00	0.00	6.00	0.00	0.00
764148.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	7.27	0.00	3.64	1.82	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.64	3.64	0.00	7.27	0.00	0.00
767740.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	16.67	2.78	0.00	8.33	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.78
76893.txt	1	2.13	2.13	0.00	0.00	0.00	0.00	12.77	6.38	0.00	2.13	0.00	4.26	0.00	0.00	0.00	2.13	2.13	0.00	8.51	2.13	4.26	4.26	4.26	0.00	8.51	4.26	0.00	2.13	0.00	0.00
769017.txt	1	1.92	1.92	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	1.92	11.54	7.69	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00
770894.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.89	2.63	2.63	0.00	2.63	0.00	2.63	2.63	0.00	0.00	2.63	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00
77100.txt	1	8.62	8.62	0.00	0.00	0.00	0.00	25.86	3.45	3.45	3.45	1.72	8.62	0.00	0.00	0.00	5.17	3.45	0.00	13.79	6.90	1.72	1.72	3.45	0.00	1.72	5.17	0.00	0.00	0.00	0.00
771241.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	12.82	5.13	2.56	0.00	2.56	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77266.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.08	0.00	0.00	0.00	0.00	14.29	2.04	0.00	0.00	8.16	2.04	4.08	4.08	0.00	0.00	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77460.txt	1	14.29	14.29	0.00	0.00	0.00	0.00	28.57	2.86	0.00	17.14	0.00	5.71	2.86	0.00	0.00	0.00	2.86	0.00	17.14	2.86	2.86	5.71	5.71	0.00	0.00	0.00	2.86	0.00	0.00	0.00
777317.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	1.43	1.43	8.57	1.43	1.43	1.43	1.43	2.86	1.43	4.29	0.00	1.43	2.86	0.00	0.00	0.00	11.43	0.00	0.00	1.43	0.00
77747.txt	1	2.04	2.04	0.00	0.00	0.00	0.00	6.12	2.04	0.00	0.00	0.00	12.24	0.00	0.00	2.04	6.12	2.04	4.08	4.08	0.00	0.00	2.04	2.04	0.00	2.04	0.00	0.00	0.00	0.00	0.00
778845.txt	1	2.33	2.33	0.00	0.00	0.00	0.00	6.98	0.00	0.00	2.33	0.00	2.33	2.33	0.00	0.00	0.00	0.00	0.00	6.98	2.33	4.65	0.00	2.33	0.00	11.63	0.00	0.00	0.00	0.00	0.00
77955.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	5.26	2.63	5.26	0.00	2.63	0.00	0.00	0.00	2.63	2.63	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
781277.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	6.33	1.27	1.27	0.00	3.80	0.00	2.53	2.53	1.27	1.27	0.00	0.00	0.00	5.06	0.00	0.00	0.00	0.00	0.00
78142.txt	1	1.96	1.96	0.00	0.00	0.00	0.00	11.76	0.00	0.00	3.92	0.00	19.61	1.96	1.96	0.00	11.76	0.00	5.88	1.96	0.00	0.00	1.96	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
781700.txt	1	1.43	1.43	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	4.29	1.43	0.00	0.00	1.43	1.43	1.43	1.43	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
78184.txt	1	4.17	2.08	2.08	2.08	0.00	0.00	8.33	0.00	0.00	0.00	0.00	8.33	2.08	0.00	2.08	0.00	0.00	4.17	4.17	0.00	2.08	0.00	0.00	2.08	0.00	2.08	0.00	0.00	0.00	0.00
783687.txt	1	8.47	1.69	6.78	0.00	1.69	0.00	5.08	0.00	0.00	0.00	0.00	6.78	0.00	1.69	1.69	1.69	0.00	1.69	8.47	1.69	0.00	1.69	1.69	3.39	5.08	6.78	0.00	0.00	0.00	0.00
785351.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	5.13	0.00	0.00	2.56	0.00	2.56	2.56	0.00	0.00	0.00	0.00	2.56	5.13	0.00	0.00	2.56	0.00	0.00
789037.txt	1	6.67	4.44	2.22	0.00	0.00	0.00	4.44	0.00	0.00	0.00	0.00	13.33	0.00	2.22	2.22	2.22	2.22	4.44	6.67	0.00	0.00	0.00	2.22	4.44	0.00	2.22	0.00	0.00	0.00	0.00
789135.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	1.89	0.00	0.00	0.00	1.89	1.89	0.00	0.00	1.89	0.00	0.00	5.66	1.89	0.00	3.77	0.00	0.00
798364.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	8.33	8.33	8.33	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79992.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.33	3.33	0.00	0.00	0.00	20.00	0.00	6.67	0.00	6.67	0.00	6.67	3.33	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00
80044.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	7.84	0.00	0.00	0.00	0.00	15.69	0.00	0.00	0.00	1.96	3.92	11.76	7.84	0.00	0.00	0.00	5.88	1.96	0.00	0.00	0.00	0.00	0.00	0.00
80046.txt	1	5.19	5.19	0.00	0.00	0.00	0.00	3.90	1.30	0.00	0.00	0.00	12.99	2.60	2.60	1.30	3.90	5.19	2.60	3.90	0.00	0.00	1.30	1.30	1.30	1.30	0.00	0.00	0.00	0.00	0.00
80095.txt	1	7.32	2.44	4.88	4.88	0.00	0.00	12.20	9.76	0.00	0.00	0.00	24.39	7.32	9.76	2.44	7.32	0.00	4.88	14.63	2.44	4.88	0.00	2.44	4.88	2.44	0.00	0.00	0.00	0.00	0.00
80507.txt	1	6.41	3.85	2.56	0.00	0.00	0.00	5.13	0.00	1.28	0.00	0.00	6.41	0.00	3.85	0.00	1.28	1.28	0.00	8.97	2.56	1.28	0.00	1.28	3.85	2.56	0.00	1.28	0.00	0.00	0.00
80722.txt	1	5.08	3.39	1.69	1.69	0.00	0.00	5.08	5.08	0.00	0.00	0.00	10.17	1.69	5.08	0.00	0.00	0.00	3.39	6.78	0.00	0.00	1.69	0.00	5.08	3.39	0.00	0.00	0.00	0.00	0.00
807454.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	10.71	0.00	0.00	5.36	5.36	3.57	0.00	0.00	1.79	0.00	0.00	1.79	14.29	0.00	1.79	8.93	3.57	0.00	1.79	0.00	0.00	0.00	0.00	0.00
807585.txt	1	3.64	3.64	0.00	0.00	0.00	0.00	16.36	0.00	0.00	10.91	0.00	5.45	3.64	0.00	0.00	0.00	1.82	0.00	3.64	0.00	1.82	1.82	3.64	0.00	3.64	3.64	0.00	0.00	0.00	0.00
810242.txt	1	4.49	0.00	4.49	3.37	0.00	1.12	5.62	0.00	0.00	0.00	2.25	10.11	2.25	4.49	0.00	2.25	0.00	1.12	5.62	1.12	2.25	1.12	2.25	1.12	2.25	0.00	0.00	0.00	0.00	0.00
811852.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	12.07	0.00	0.00	5.17	0.00	5.17	0.00	0.00	0.00	5.17	0.00	0.00	1.72	0.00	1.72	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
815618.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	2.17	0.00	8.70	4.35	2.17	0.00	2.17	0.00	2.17	4.35	0.00	0.00	4.35	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00
81766.txt	1	1.03	0.00	1.03	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00	13.40	1.03	4.12	1.03	5.15	0.00	3.09	1.03	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00
822060.txt	1	2.38	0.00	2.38	0.00	0.00	2.38	21.43	0.00	0.00	10.71	0.00	3.57	0.00	1.19	0.00	1.19	1.19	0.00	9.52	2.38	4.76	3.57	0.00	0.00	2.38	1.19	0.00	0.00	0.00	0.00
825549.txt	1	4.95	4.95	0.00	0.00	0.00	0.00	5.94	0.00	0.00	2.97	0.00	33.66	7.92	6.93	4.95	7.92	0.00	7.92	5.94	0.99	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
825948.txt	1	2.74	1.37	1.37	1.37	0.00	0.00	1.37	0.00	0.00	0.00	0.00	6.85	1.37	5.48	0.00	0.00	0.00	0.00	4.11	1.37	0.00	0.00	1.37	1.37	1.37	0.00	0.00	0.00	0.00	0.00
826444.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.72	5.56	0.00	4.17	4.17	6.94	2.78	1.39	0.00	0.00	1.39	1.39	2.78	0.00	1.39	1.39	0.00	0.00	4.17	1.39	0.00	0.00	0.00	0.00
82756.txt	1	7.69	7.69	0.00	0.00	0.00	0.00	15.38	0.00	0.00	0.00	0.00	8.55	0.00	0.00	2.56	6.84	0.85	2.56	8.55	1.71	1.71	1.71	4.27	0.00	9.40	0.00	2.56	6.84	0.00	0.00
82957.txt	1	2.82	2.82	0.00	0.00	0.00	0.00	11.27	5.63	0.00	1.41	0.00	11.27	2.82	0.00	2.82	1.41	4.23	0.00	8.45	5.63	0.00	2.82	0.00	0.00	2.82	1.41	1.41	1.41	0.00	0.00
83093.txt	1	4.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	12.00	4.00	4.00	4.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
83373.txt	1	4.60	3.45	1.15	0.00	1.15	0.00	8.05	1.15	0.00	6.90	0.00	1.15	0.00	1.15	0.00	0.00	0.00	0.00	4.60	2.30	2.30	2.30	0.00	0.00	2.30	6.90	0.00	0.00	0.00	0.00
83451.txt	1	2.16	2.16	0.00	0.00	0.00	0.00	7.91	2.16	0.00	2.16	0.00	2.88	0.72	0.00	0.00	0.72	1.44	0.72	5.76	4.32	1.44	0.72	0.72	0.00	2.88	3.60	0.00	0.00	0.00	0.00
83563.txt	1	12.50	12.50	0.00	0.00	0.00	0.00	6.25	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00
837156.txt	1	5.08	5.08	0.00	0.00	0.00	0.00	1.69	0.00	0.00	0.00	0.00	3.39	0.00	0.00	0.00	3.39	0.00	3.39	3.39	1.69	0.00	1.69	0.00	0.00	1.69	1.69	0.00	0.00	0.00	0.00
837499.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	14.29	3.90	1.30	7.79	2.60	2.60	0.00	1.30	0.00	0.00	0.00	1.30	9.09	3.90	1.30	1.30	2.60	0.00	0.00	1.30	0.00	0.00	0.00	0.00
